Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
First Canadian Place,43.6487681,-79.3816917928303,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
First Canadian Place,43.6487681,-79.3816917928303,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
First Canadian Place,43.6487681,-79.3816917928303,Hilton Toronto,43.6501425,-79.3854884,Hotel
First Canadian Place,43.6487681,-79.3816917928303,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
First Canadian Place,43.6487681,-79.3816917928303,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
First Canadian Place,43.6487681,-79.3816917928303,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
First Canadian Place,43.6487681,-79.3816917928303,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
First Canadian Place,43.6487681,-79.3816917928303,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
First Canadian Place,43.6487681,-79.3816917928303,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
First Canadian Place,43.6487681,-79.3816917928303,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
First Canadian Place,43.6487681,-79.3816917928303,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
First Canadian Place,43.6487681,-79.3816917928303,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
First Canadian Place,43.6487681,-79.3816917928303,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
First Canadian Place,43.6487681,-79.3816917928303,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
First Canadian Place,43.6487681,-79.3816917928303,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
First Canadian Place,43.6487681,-79.3816917928303,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
First Canadian Place,43.6487681,-79.3816917928303,Starbucks,43.649743251720665,-79.3794307872276,Coffee Shop
First Canadian Place,43.6487681,-79.3816917928303,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
First Canadian Place,43.6487681,-79.3816917928303,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
First Canadian Place,43.6487681,-79.3816917928303,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
First Canadian Place,43.6487681,-79.3816917928303,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
First Canadian Place,43.6487681,-79.3816917928303,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
First Canadian Place,43.6487681,-79.3816917928303,First Canadian Place,43.64848212292913,-79.38244342803955,Building
First Canadian Place,43.6487681,-79.3816917928303,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
First Canadian Place,43.6487681,-79.3816917928303,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
First Canadian Place,43.6487681,-79.3816917928303,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
First Canadian Place,43.6487681,-79.3816917928303,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
First Canadian Place,43.6487681,-79.3816917928303,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
First Canadian Place,43.6487681,-79.3816917928303,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
First Canadian Place,43.6487681,-79.3816917928303,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
Dufferin,43.6602019,-79.4357191,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
Dufferin,43.6602019,-79.4357191,Three Speed,43.6592927979752,-79.43802453551683,Bar
Dufferin,43.6602019,-79.4357191,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
Dufferin,43.6602019,-79.4357191,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
Dufferin,43.6602019,-79.4357191,La Tortilleria Market,43.65960173628417,-79.43508531329248,Mexican Restaurant
Dufferin,43.6602019,-79.4357191,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
Dufferin,43.6602019,-79.4357191,Home Baking Co.,43.65898788530857,-79.43986431030915,Bakery
Dufferin,43.6602019,-79.4357191,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
Dufferin,43.6602019,-79.4357191,The Common,43.660758174539815,-79.43134507943164,Coffee Shop
Dufferin,43.6602019,-79.4357191,TOWN,43.659218,-79.439124,Gift Shop
Dufferin,43.6602019,-79.4357191,Haven,43.65930275367427,-79.43877069434039,Café
Dufferin,43.6602019,-79.4357191,Wenona Lodge,43.66041705699988,-79.43282206002945,Bar
Dufferin,43.6602019,-79.4357191,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
Dufferin,43.6602019,-79.4357191,Grey Tiger,43.659392686837066,-79.43784602953795,Cocktail Bar
Dufferin,43.6602019,-79.4357191,Brock Sandwich,43.65884589365906,-79.44052108283755,Sandwich Place
Dufferin,43.6602019,-79.4357191,Wise Bar,43.66092172007786,-79.43043095205697,Bar
Dufferin,43.6602019,-79.4357191,Bar Neon,43.659091096899985,-79.43924225757398,Cocktail Bar
Dufferin,43.6602019,-79.4357191,The 47,43.65890754807341,-79.4399735663485,Bar
Dufferin,43.6602019,-79.4357191,COO Café Bread or Rice,43.660555,-79.431919,Japanese Restaurant
Dufferin,43.6602019,-79.4357191,The Beer Store,43.656962,-79.4342219,Beer Store
Dufferin,43.6602019,-79.4357191,South Indian Dosa Mahal,43.65887450852986,-79.44069482504379,Indian Restaurant
Dufferin,43.6602019,-79.4357191,Starbucks,43.660302,-79.433905,Coffee Shop
Dufferin,43.6602019,-79.4357191,Dufferin Grove Park Ice Rink,43.657166695795475,-79.43354596235628,Skating Rink
Dufferin,43.6602019,-79.4357191,Dufferin Grove Farmers' Market,43.65677442580944,-79.43349051836829,Farmers Market
Dufferin,43.6602019,-79.4357191,Jerk King,43.66003564972973,-79.43473840112199,African Restaurant
Dufferin,43.6602019,-79.4357191,Mazz Sushi,43.66104944385259,-79.4298421488191,Sushi Restaurant
Dufferin,43.6602019,-79.4357191,Cinnabon,43.65681083444236,-79.43608177691732,Bakery
Dufferin,43.6602019,-79.4357191,Starbucks,43.65911761646536,-79.43018677275681,Coffee Shop
Dufferin,43.6602019,-79.4357191,Dueling Grounds,43.65900814175908,-79.43931321856044,Toy / Game Store
Dufferin,43.6602019,-79.4357191,Taco Bell,43.657939550211,-79.43489619767179,Fast Food Restaurant
Dufferin,43.6602019,-79.4357191,Winners,43.6571870151854,-79.4366750121116,Clothing Store
Dufferin,43.6602019,-79.4357191,H&M,43.65638839999999,-79.4365445,Clothing Store
Dufferin,43.6602019,-79.4357191,Courense Bakery,43.6609056002195,-79.43086315273435,Bakery
Dufferin,43.6602019,-79.4357191,Nuthouse,43.65889010544863,-79.44047496145996,Grocery Store
Dufferin,43.6602019,-79.4357191,Pho Jade,43.659328223730505,-79.43843399689416,Vietnamese Restaurant
Dufferin,43.6602019,-79.4357191,DAVIDsTEA,43.65682429368339,-79.43572455043437,Tea Room
Dufferin,43.6602019,-79.4357191,Subway,43.65916659054083,-79.4386570977655,Sandwich Place
Dufferin,43.6602019,-79.4357191,Latin World,43.65875337351278,-79.44081672831604,Mexican Restaurant
Dufferin,43.6602019,-79.4357191,Earth Echoes Reptile Centre,43.65934523025795,-79.43791550658216,Pet Store
Dufferin,43.6602019,-79.4357191,The Jim,43.65962718601918,-79.43727314472198,Beer Bar
Dufferin,43.6602019,-79.4357191,Family Fruit And Flower,43.659304,-79.437957,Flower Shop
Dufferin,43.6602019,-79.4357191,Duffy's Tavern,43.6590848862044,-79.43973840358635,Bar
Dufferin,43.6602019,-79.4357191,Hermits Park,43.659769943770435,-79.43913982456192,Park
Dufferin,43.6602019,-79.4357191,Cafe Piccolino,43.658775320549836,-79.43960666656494,Café
Dufferin,43.6602019,-79.4357191,Salvation Army Thrift Store,43.65869770122747,-79.44054007530212,Thrift / Vintage Store
Dufferin,43.6602019,-79.4357191,Galaxy T&T Fresh Fruit & Vegetable,43.658566,-79.440704,Vietnamese Restaurant
Dufferin,43.6602019,-79.4357191,Emerson Ave Exit,43.659483,-79.441105,Metro Station
Dovercourt Village,43.6653069,-79.4326362,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
Dovercourt Village,43.6653069,-79.4326362,Dovercourt Park,43.664915496359505,-79.43412931213085,Park
Dovercourt Village,43.6653069,-79.4326362,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
Dovercourt Village,43.6653069,-79.4326362,Hub Coffee Shop,43.66693153385268,-79.4315096260646,Coffee Shop
Dovercourt Village,43.6653069,-79.4326362,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
Dovercourt Village,43.6653069,-79.4326362,Village Pizza,43.66163168281947,-79.42959919692002,Pizza Place
Dovercourt Village,43.6653069,-79.4326362,Hawaii,43.66709967597604,-79.43146329130978,Bar
Dovercourt Village,43.6653069,-79.4326362,Dovercourt Cafe,43.666838200358036,-79.43010115786551,Café
Dovercourt Village,43.6653069,-79.4326362,Salem Parkette,43.66153984652529,-79.43203007772871,Park
Dovercourt Village,43.6653069,-79.4326362,Stop BBQ Chicken,43.665923081653766,-79.43804189355156,Brazilian Restaurant
Trinity,43.65467605,-79.3817313765644,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
Trinity,43.65467605,-79.3817313765644,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Trinity,43.65467605,-79.3817313765644,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
Trinity,43.65467605,-79.3817313765644,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
Trinity,43.65467605,-79.3817313765644,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
Trinity,43.65467605,-79.3817313765644,CF Toronto Eaton Centre,43.65377860700791,-79.38069937751656,Shopping Mall
Trinity,43.65467605,-79.3817313765644,Blaze Pizza,43.656518,-79.380015,Pizza Place
Trinity,43.65467605,-79.3817313765644,SEPHORA,43.653688,-79.38012,Cosmetics Shop
Trinity,43.65467605,-79.3817313765644,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
Trinity,43.65467605,-79.3817313765644,Nordstrom,43.655041,-79.3809665,Clothing Store
Trinity,43.65467605,-79.3817313765644,MUJI,43.656024,-79.383284,Miscellaneous Shop
Trinity,43.65467605,-79.3817313765644,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Trinity,43.65467605,-79.3817313765644,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
Trinity,43.65467605,-79.3817313765644,LUSH,43.653557,-79.3804,Cosmetics Shop
Trinity,43.65467605,-79.3817313765644,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
Trinity,43.65467605,-79.3817313765644,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Trinity,43.65467605,-79.3817313765644,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
Trinity,43.65467605,-79.3817313765644,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
Trinity,43.65467605,-79.3817313765644,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
Trinity,43.65467605,-79.3817313765644,Cineplex Cinemas Yonge-Dundas,43.65612555948613,-79.38039005666784,Movie Theater
Trinity,43.65467605,-79.3817313765644,Red Lobster,43.656328,-79.383621,Seafood Restaurant
Trinity,43.65467605,-79.3817313765644,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Trinity,43.65467605,-79.3817313765644,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
Trinity,43.65467605,-79.3817313765644,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
Trinity,43.65467605,-79.3817313765644,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Trinity,43.65467605,-79.3817313765644,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Trinity,43.65467605,-79.3817313765644,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
Trinity,43.65467605,-79.3817313765644,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
Trinity,43.65467605,-79.3817313765644,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
Trinity,43.65467605,-79.3817313765644,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
Trinity,43.65467605,-79.3817313765644,GoodLife Fitness Toronto Bell Trinity Centre,43.65374320109676,-79.3827049601948,Gym
Trinity,43.65467605,-79.3817313765644,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
Trinity,43.65467605,-79.3817313765644,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
Trinity,43.65467605,-79.3817313765644,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
Trinity,43.65467605,-79.3817313765644,Disney store,43.654248,-79.381232,Toy / Game Store
Trinity,43.65467605,-79.3817313765644,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
Trinity,43.65467605,-79.3817313765644,Bath & Body Works,43.654216369093064,-79.38099524844415,Cosmetics Shop
Trinity,43.65467605,-79.3817313765644,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
Trinity,43.65467605,-79.3817313765644,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
Trinity,43.65467605,-79.3817313765644,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
Trinity,43.65467605,-79.3817313765644,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Trinity,43.65467605,-79.3817313765644,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
Trinity,43.65467605,-79.3817313765644,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
Trinity,43.65467605,-79.3817313765644,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
Trinity,43.65467605,-79.3817313765644,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
Trinity,43.65467605,-79.3817313765644,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Trinity,43.65467605,-79.3817313765644,Milestones,43.65630763877396,-79.38082230024877,Fast Food Restaurant
Trinity,43.65467605,-79.3817313765644,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
Trinity,43.65467605,-79.3817313765644,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Trinity,43.65467605,-79.3817313765644,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
Trinity,43.65467605,-79.3817313765644,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Trinity,43.65467605,-79.3817313765644,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
Trinity,43.65467605,-79.3817313765644,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
Trinity,43.65467605,-79.3817313765644,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
Trinity,43.65467605,-79.3817313765644,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
Trinity,43.65467605,-79.3817313765644,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
Trinity,43.65467605,-79.3817313765644,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
Trinity,43.65467605,-79.3817313765644,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
Trinity,43.65467605,-79.3817313765644,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
Trinity,43.65467605,-79.3817313765644,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
Trinity,43.65467605,-79.3817313765644,Bannock,43.652101173138405,-79.38117828399939,Restaurant
Trinity,43.65467605,-79.3817313765644,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
Trinity,43.65467605,-79.3817313765644,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
Trinity,43.65467605,-79.3817313765644,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
Trinity,43.65467605,-79.3817313765644,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
Trinity,43.65467605,-79.3817313765644,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
Trinity,43.65467605,-79.3817313765644,Eaton Centre Fountain,43.65366112275937,-79.37978736281504,Plaza
Trinity,43.65467605,-79.3817313765644,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
Trinity,43.65467605,-79.3817313765644,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Trinity,43.65467605,-79.3817313765644,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
Trinity,43.65467605,-79.3817313765644,Tim Hortons,43.656755,-79.380512,Coffee Shop
Trinity,43.65467605,-79.3817313765644,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
Trinity,43.65467605,-79.3817313765644,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
Trinity,43.65467605,-79.3817313765644,Marble Slab Creamery,43.656671,-79.380584,Ice Cream Shop
Trinity,43.65467605,-79.3817313765644,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Trinity,43.65467605,-79.3817313765644,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
Trinity,43.65467605,-79.3817313765644,Taiyaki NYC - Toronto,43.65558,-79.384462,Ice Cream Shop
Trinity,43.65467605,-79.3817313765644,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
Trinity,43.65467605,-79.3817313765644,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
Trinity,43.65467605,-79.3817313765644,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Trinity,43.65467605,-79.3817313765644,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
Trinity,43.65467605,-79.3817313765644,Vans,43.654825509733335,-79.38024076741966,Shoe Store
Trinity,43.65467605,-79.3817313765644,Starbucks,43.653707965659,-79.37978782931185,Coffee Shop
Trinity,43.65467605,-79.3817313765644,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765,Chinese Restaurant
Trinity,43.65467605,-79.3817313765644,Oakley,43.65260499198973,-79.38021406157802,Accessories Store
Trinity,43.65467605,-79.3817313765644,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Trinity,43.65467605,-79.3817313765644,TOPSHOP,43.65225092432807,-79.3802210071282,Women's Store
Trinity,43.65467605,-79.3817313765644,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
Trinity,43.65467605,-79.3817313765644,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
Trinity,43.65467605,-79.3817313765644,DoubleTree by Hilton Hotel Toronto Downtown,43.6546083,-79.3859415,Hotel
Trinity,43.65467605,-79.3817313765644,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Trinity,43.65467605,-79.3817313765644,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
Trinity,43.65467605,-79.3817313765644,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
Trinity,43.65467605,-79.3817313765644,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
Trinity,43.65467605,-79.3817313765644,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
Trinity,43.65467605,-79.3817313765644,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
Trinity,43.65467605,-79.3817313765644,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
Trinity,43.65467605,-79.3817313765644,Fran's,43.65426474929814,-79.37912005538317,Diner
Trinity,43.65467605,-79.3817313765644,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
Trinity,43.65467605,-79.3817313765644,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Little Portugal,43.64741325,-79.4311163254605,Easy Tiger,43.64961926577923,-79.43022426256454,Boutique
Little Portugal,43.64741325,-79.4311163254605,Sukho Thai,43.64964167678855,-79.43025432767807,Thai Restaurant
Little Portugal,43.64741325,-79.4311163254605,Tucana Coffee,43.6495488504571,-79.42914711069847,Coffee Shop
Little Portugal,43.64741325,-79.4311163254605,Antler,43.64965241606716,-79.43054140300441,Restaurant
Little Portugal,43.64741325,-79.4311163254605,The Loveless,43.6496316668019,-79.42976761098123,Café
Little Portugal,43.64741325,-79.4311163254605,Midfield Wine Bar & Tavern,43.64965891674471,-79.42992801693356,Wine Bar
Little Portugal,43.64741325,-79.4311163254605,lebel & crowe,43.64964678729659,-79.43167885033662,Health & Beauty Service
Little Portugal,43.64741325,-79.4311163254605,Fix,43.64495345328441,-79.42827061229447,Café
Little Portugal,43.64741325,-79.4311163254605,The Federal,43.64966292229827,-79.43006581758533,Restaurant
Little Portugal,43.64741325,-79.4311163254605,Pursuit OCR,43.644600302347314,-79.42959026910208,Athletics & Sports
Little Portugal,43.64741325,-79.4311163254605,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
Little Portugal,43.64741325,-79.4311163254605,Black Dice Cafe,43.64987578898587,-79.4344127340276,Bar
Little Portugal,43.64741325,-79.4311163254605,Gayley's Cafe,43.649581803950916,-79.42945883294416,Café
Little Portugal,43.64741325,-79.4311163254605,Run and Gun Coffee,43.64967602555672,-79.43329665911243,Coffee Shop
Little Portugal,43.64741325,-79.4311163254605,Royale's Luncheonette,43.64960953299312,-79.42933727245304,Sandwich Place
Little Portugal,43.64741325,-79.4311163254605,Lula Lounge,43.64968099159253,-79.43455909186731,Jazz Club
Little Portugal,43.64741325,-79.4311163254605,The Lockhart,43.6496102022578,-79.43121340799101,Cocktail Bar
Little Portugal,43.64741325,-79.4311163254605,Enoteca Sociale,43.64953524380918,-79.42579173923497,Italian Restaurant
Little Portugal,43.64741325,-79.4311163254605,McCormick Park,43.64542110904409,-79.42885759466284,Park
Little Portugal,43.64741325,-79.4311163254605,E.L. Ruddy Co. Cafe,43.64953206474932,-79.42782766065572,Vegetarian / Vegan Restaurant
Little Portugal,43.64741325,-79.4311163254605,Uncle Mikey's,43.64981738841562,-79.43489134311676,Korean Restaurant
Little Portugal,43.64741325,-79.4311163254605,Sunset Grill,43.64962342430666,-79.42941158853955,Breakfast Spot
Little Portugal,43.64741325,-79.4311163254605,Salsicharia Pavao,43.649523477942395,-79.42992359179765,Grocery Store
Little Portugal,43.64741325,-79.4311163254605,Le Baratin,43.64988933079865,-79.43515483102769,French Restaurant
Little Portugal,43.64741325,-79.4311163254605,Swan Dive,43.649883102619604,-79.43609325271542,Bar
Little Portugal,43.64741325,-79.4311163254605,Brazil Bakery and Pastry,43.64985773137817,-79.43414195768467,Bakery
Little Portugal,43.64741325,-79.4311163254605,Unlovable,43.64949996126929,-79.42920298628314,Bar
Little Portugal,43.64741325,-79.4311163254605,Bairrada Churrasqueira,43.649982297901076,-79.4340029197903,Portuguese Restaurant
Little Portugal,43.64741325,-79.4311163254605,omg,43.649825932165705,-79.43392706463734,Bakery
Little Portugal,43.64741325,-79.4311163254605,Pho Phuong,43.64986318779196,-79.43520391242026,Vietnamese Restaurant
Little Portugal,43.64741325,-79.4311163254605,The Libertine,43.649419397067476,-79.4259818422771,Cocktail Bar
Little Portugal,43.64741325,-79.4311163254605,Full Of Beans,43.64961320926087,-79.42736170561503,Coffee Shop
Little Portugal,43.64741325,-79.4311163254605,Sex Laser,43.649491498870475,-79.4277889508489,Bar
Little Portugal,43.64741325,-79.4311163254605,1602 Dundas West,43.64991825993708,-79.4352191444695,Dive Bar
Little Portugal,43.64741325,-79.4311163254605,Scouts Honor,43.64988941003656,-79.43448101164375,Bar
Little Portugal,43.64741325,-79.4311163254605,Shoppers Drug Mart,43.64569317732121,-79.42658943083455,Pharmacy
Little Portugal,43.64741325,-79.4311163254605,MOJO Lounge,43.6493450392067,-79.42593010837892,Nightclub
Parkdale Village,43.6404954,-79.4368965,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
Parkdale Village,43.6404954,-79.4368965,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
Parkdale Village,43.6404954,-79.4368965,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
Parkdale Village,43.6404954,-79.4368965,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
Parkdale Village,43.6404954,-79.4368965,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
Parkdale Village,43.6404954,-79.4368965,kitten & the bear,43.63990916148936,-79.44048279422617,Tea Room
Parkdale Village,43.6404954,-79.4368965,Capital Espresso And Pastries,43.64097266938929,-79.43457972642001,Café
Parkdale Village,43.6404954,-79.4368965,The Tempered Room,43.64131496262071,-79.43314957808886,Bakery
Parkdale Village,43.6404954,-79.4368965,Common Sort,43.641029888414444,-79.43461986817455,Thrift / Vintage Store
Parkdale Village,43.6404954,-79.4368965,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
Parkdale Village,43.6404954,-79.4368965,Ali's West Indian Roti Shop,43.64074485297684,-79.4359132352652,Caribbean Restaurant
Parkdale Village,43.6404954,-79.4368965,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
Parkdale Village,43.6404954,-79.4368965,Norling,43.64028309763081,-79.43843581595726,Tibetan Restaurant
Parkdale Village,43.6404954,-79.4368965,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
Parkdale Village,43.6404954,-79.4368965,Harry's Char Broil & Dining Lounge,43.63643418112938,-79.43693000959645,American Restaurant
Parkdale Village,43.6404954,-79.4368965,Shameful Tiki Room,43.64132629712811,-79.43320994405224,Beach Bar
Parkdale Village,43.6404954,-79.4368965,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
Parkdale Village,43.6404954,-79.4368965,Pharmacy,43.638089904034146,-79.43180974511733,Bar
Parkdale Village,43.6404954,-79.4368965,Miss Thing's,43.64155912824447,-79.43196184684483,Hawaiian Restaurant
Parkdale Village,43.6404954,-79.4368965,Chantecler,43.641754575822084,-79.4312263660021,French Restaurant
Parkdale Village,43.6404954,-79.4368965,Grand Electric,43.64171366792598,-79.43154546779928,Mexican Restaurant
Parkdale Village,43.6404954,-79.4368965,Parkdale,43.64052425904189,-79.43220043623116,Neighborhood
Parkdale Village,43.6404954,-79.4368965,The Workroom,43.64154136955292,-79.43121671676634,Arts & Crafts Store
Parkdale Village,43.6404954,-79.4368965,Guu Izakaya,43.641845549029775,-79.43108645308222,Japanese Restaurant
Parkdale Village,43.6404954,-79.4368965,LCBO,43.640910182877256,-79.43490107370239,Liquor Store
Parkdale Village,43.6404954,-79.4368965,Tibet Kitchen,43.640037060960765,-79.43955709340604,Restaurant
Parkdale Village,43.6404954,-79.4368965,Himalayan Cafe,43.64035661438858,-79.4380968443537,Café
Parkdale Village,43.6404954,-79.4368965,Coriander Girl,43.639584207742196,-79.44178396821911,Flower Shop
Parkdale Village,43.6404954,-79.4368965,Glory of India,43.64069366455078,-79.43678283691406,North Indian Restaurant
Parkdale Village,43.6404954,-79.4368965,The Well,43.64151083909134,-79.43203007772871,Chiropractor
Parkdale Village,43.6404954,-79.4368965,The Boreal Gelato Company,43.64180013600689,-79.43104860891893,Ice Cream Shop
Parkdale Village,43.6404954,-79.4368965,Duggan's Brewery,43.64155614757265,-79.43221717928108,Brewery
Parkdale Village,43.6404954,-79.4368965,Parkdale Guardian Pharmacy,43.640378743457035,-79.43755311413143,Pharmacy
